crash_id,day_of_week,day_type
20194044,Weekday,Thursday
20193003,Weekday,Thursday
20191220,Weekday,Thursday
20192037,Weekday,Thursday
20191192,Weekday,Thursday
20193171,Weekday,Thursday
20195123,Weekday,Thursday
20195072,Weekday,Thursday
20191005,Weekday,Thursday
20192189,Weekday,Thursday
20191210,Weekday,Thursday
20191172,Weekday,Thursday
20192058,Weekday,Thursday
20192043,Weekday,Thursday
20192200,Weekday,Thursday
20193091,Weekday,Thursday
20195138,Weekday,Thursday
20196022,Weekday,Tuesday
20191271,Weekday,Tuesday
20193014,Weekday,Tuesday
20195050,Weekday,Tuesday
20192033,Weekday,Tuesday
20191241,Weekday,Tuesday
20195034,Weekday,Tuesday
20191182,Weekday,Tuesday
20196029,Weekday,Tuesday
20192023,Weekday,Tuesday
20191181,Weekday,Tuesday
20191025,Weekday,Wednesday
20191021,Weekday,Wednesday
20192103,Weekday,Wednesday
20192040,Weekday,Wednesday
20194017,Weekday,Wednesday
20192220,Weekday,Wednesday
20192148,Weekday,Wednesday
20195002,Weekday,Wednesday
20192178,Weekday,Wednesday
20192097,Weekday,Wednesday
20193075,Weekday,Wednesday
20192202,Weekday,Wednesday
20195110,Weekday,Wednesday
20195118,Weekday,Friday
20192007,Weekday,Friday
20191204,Weekday,Friday
20195102,Weekday,Friday
20194057,Weekday,Friday
20195062,Weekday,Friday
20195085,Weekday,Friday
20192076,Weekday,Friday
20192079,Weekday,Friday
20195046,Weekday,Friday
20193086,Weekend,Friday
20198003,Weekend,Friday
20192190,Weekday,Friday
20191153,Weekend,Friday
20192195,Weekend,Monday
20195010,Weekday,Monday
20195146,Weekday,Monday
20191251,Weekday,Monday
20193158,Weekday,Monday
20192009,Weekend,Monday
20192161,Weekend,Monday
20194074,Weekday,Monday
20191046,Weekday,Monday
20195078,Weekday,Monday
20193191,Weekday,Monday
20191053,Weekday,Monday
20191299,Weekend,Saturday
20194009,Weekend,Saturday
20195014,Weekend,Saturday
20193087,Weekend,Saturday
20197007,Weekend,Saturday
20191265,Weekend,Saturday
20191174,Weekend,Saturday
20195075,Weekend,Saturday
20191079,Weekend,Saturday
20194093,Weekend,Saturday
20191074,Weekend,Saturday
20191069,Weekend,Saturday
20192198,Weekend,Saturday
20191308,Weekend,Saturday
20197009,Weekend,Saturday
20195011,Weekend,Saturday
20193120,Weekend,Saturday
20193063,Weekend,Sunday
20193054,Weekend,Sunday
20191139,Weekend,Sunday
20192106,Weekend,Sunday
20191292,Weekend,Sunday
20192241,Weekend,Sunday
20194109,Weekend,Sunday
20194095,Weekend,Sunday
20194035,Weekend,Sunday
20191038,Weekend,Sunday
20192179,Weekend,Sunday
20192132,Weekend,Sunday
20191295,Weekend,Sunday
20195028,Weekend,Sunday
20192168,Weekend,Sunday
20191129,Weekday,Thursday
20193077,Weekday,Thursday
20193128,Weekday,Thursday
20192136,Weekday,Thursday
20191054,Weekday,Thursday
20194070,Weekday,Thursday
20195030,Weekday,Thursday
20192042,Weekday,Thursday
20197012,Weekday,Thursday
20191065,Weekday,Thursday
20192145,Weekday,Thursday
20191003,Weekday,Thursday
20197022,Weekday,Thursday
20192180,Weekday,Thursday
20194043,Weekday,Thursday
20192025,Weekday,Thursday
20191288,Weekday,Thursday
20197004,Weekday,Thursday
20192057,Weekday,Thursday
20191055,Weekday,Tuesday
20196007,Weekday,Tuesday
20191177,Weekday,Tuesday
20194063,Weekday,Tuesday
20193190,Weekday,Tuesday
20195113,Weekday,Tuesday
20194075,Weekday,Tuesday
20191323,Weekday,Tuesday
20191190,Weekday,Tuesday
20191036,Weekday,Tuesday
20191040,Weekday,Tuesday
20195071,Weekday,Tuesday
20192124,Weekday,Tuesday
20191045,Weekday,Tuesday
20195095,Weekday,Tuesday
20195111,Weekday,Wednesday
20194036,Weekday,Wednesday
20191259,Weekday,Wednesday
20191316,Weekday,Wednesday
20192081,Weekday,Wednesday
20194108,Weekday,Wednesday
20194027,Weekday,Wednesday
20191044,Weekday,Wednesday
20193058,Weekday,Wednesday
20191233,Weekday,Wednesday
20192141,Weekday,Wednesday
20193062,Weekday,Wednesday
20193047,Weekday,Wednesday
20191187,Weekday,Wednesday
20181309,Weekday,Friday
20184025,Weekday,Friday
20183053,Weekday,Friday
20181079,Weekday,Friday
20184009,Weekday,Friday
20183089,Weekday,Friday
20181062,Weekday,Friday
20181110,Weekday,Friday
20181038,Weekday,Friday
20181264,Weekday,Friday
20183091,Weekend,Friday
20181203,Weekend,Friday
20185100,Weekend,Friday
20182022,Weekend,Friday
20183039,Weekend,Monday
20182113,Weekend,Monday
20182017,Weekend,Monday
20184050,Weekday,Monday
20183154,Weekday,Monday
20181166,Weekday,Monday
20187028,Weekday,Monday
20183059,Weekday,Monday
20182094,Weekday,Monday
20183043,Weekday,Monday
20182049,Weekday,Monday
20183149,Weekday,Monday
20182155,Weekday,Monday
20182073,Weekend,Saturday
20184027,Weekend,Saturday
20181276,Weekend,Saturday
20181231,Weekend,Saturday
20185114,Weekend,Saturday
20181105,Weekend,Saturday
20183159,Weekend,Saturday
20186030,Weekend,Saturday
20181243,Weekend,Saturday
20182199,Weekend,Saturday
20185134,Weekend,Saturday
20182159,Weekend,Saturday
20183092,Weekend,Sunday
20182071,Weekend,Sunday
20181049,Weekend,Sunday
20183141,Weekend,Sunday
20183034,Weekend,Sunday
20184038,Weekend,Sunday
20181086,Weekend,Sunday
20182106,Weekend,Sunday
20183210,Weekend,Sunday
20183022,Weekend,Sunday
20181232,Weekend,Sunday
20185139,Weekend,Sunday
20181188,Weekend,Sunday
20185076,Weekend,Sunday
20181114,Weekend,Sunday
20183065,Weekend,Sunday
20187036,Weekend,Sunday
20185138,Weekday,Thursday
20183224,Weekday,Thursday
20184024,Weekday,Thursday
20185097,Weekday,Thursday
20181107,Weekday,Thursday
20186019,Weekday,Thursday
20183025,Weekday,Thursday
20183140,Weekday,Thursday
20184016,Weekday,Thursday
20183116,Weekday,Thursday
20187003,Weekday,Thursday
20185132,Weekday,Tuesday
20186012,Weekday,Tuesday
20181304,Weekday,Tuesday
20183161,Weekday,Tuesday
20181226,Weekday,Tuesday
20182035,Weekday,Tuesday
20181237,Weekday,Tuesday
20185085,Weekday,Tuesday
20182178,Weekday,Wednesday
20181269,Weekday,Wednesday
20185036,Weekday,Wednesday
20182081,Weekday,Wednesday
20183087,Weekday,Wednesday
20181056,Weekday,Wednesday
20181170,Weekday,Wednesday
20181002,Weekday,Wednesday
20182019,Weekday,Wednesday
20181148,Weekday,Wednesday
20182110,Weekday,Wednesday
20183085,Weekday,Wednesday
20184002,Weekday,Wednesday
20181077,Weekday,Wednesday
20184005,Weekday,Friday
20186001,Weekday,Friday
20182023,Weekday,Friday
20187026,Weekday,Friday
20184031,Weekday,Friday
20182181,Weekday,Friday
20185067,Weekday,Friday
20181214,Weekday,Friday
20181059,Weekday,Friday
20183020,Weekend,Friday
20182004,Weekend,Friday
20182002,Weekend,Friday
20183126,Weekend,Monday
20185016,Weekend,Monday
20181302,Weekend,Monday
20187029,Weekend,Monday
20183029,Weekday,Monday
20183171,Weekday,Monday
20184030,Weekday,Monday
20181031,Weekday,Monday
20182116,Weekday,Monday
20181159,Weekday,Monday
20183139,Weekday,Monday
20181018,Weekday,Monday
20181045,Weekday,Monday
20183134,Weekday,Monday
20183145,Weekend,Saturday
20185008,Weekend,Saturday
20185005,Weekend,Saturday
20184008,Weekend,Saturday
20182163,Weekend,Saturday
20181324,Weekend,Saturday
20182037,Weekend,Saturday
20181070,Weekend,Saturday
20183200,Weekend,Saturday
20183102,Weekend,Saturday
20185048,Weekend,Saturday
20181156,Weekend,Saturday
20183010,Weekend,Saturday
20184047,Weekend,Saturday
20181234,Weekend,Saturday
20182095,Weekend,Saturday
20183046,Weekend,Saturday
20182020,Weekend,Saturday
20183081,Weekend,Saturday
20182146,Weekend,Saturday
20181271,Weekend,Saturday
20185104,Weekend,Sunday
20182090,Weekend,Sunday
20181310,Weekend,Sunday
20185007,Weekend,Sunday
20185052,Weekend,Sunday
20185049,Weekend,Sunday
20184048,Weekend,Sunday
20182099,Weekend,Sunday
20182136,Weekend,Sunday
20184044,Weekend,Sunday
20183219,Weekend,Sunday
20187031,Weekend,Sunday
20182056,Weekend,Sunday
20182063,Weekend,Sunday
20181205,Weekday,Thursday
20185041,Weekday,Thursday
20181171,Weekday,Thursday
20181190,Weekday,Thursday
20185032,Weekday,Thursday
20182158,Weekday,Thursday
20185044,Weekday,Thursday
20181325,Weekday,Thursday
20183178,Weekday,Thursday
20184057,Weekday,Thursday
20186006,Weekday,Thursday
20183023,Weekday,Tuesday
20183179,Weekday,Tuesday
20181071,Weekday,Tuesday
20186003,Weekday,Tuesday
20185111,Weekday,Tuesday
20181076,Weekday,Tuesday
20181033,Weekday,Tuesday
20182029,Weekday,Tuesday
20184073,Weekday,Tuesday
20184017,Weekday,Tuesday
20181187,Weekday,Tuesday
20182072,Weekday,Tuesday
20183062,Weekday,Tuesday
20181168,Weekday,Wednesday
20185001,Weekday,Wednesday
20181265,Weekday,Wednesday
20182040,Weekday,Wednesday
20182075,Weekday,Wednesday
20181209,Weekday,Wednesday
20181053,Weekday,Friday
20181042,Weekday,Friday
20182166,Weekday,Friday
20181179,Weekday,Friday
20181244,Weekday,Friday
20182161,Weekday,Friday
20183172,Weekend,Friday
20181194,Weekday,Monday
20187022,Weekday,Monday
20181129,Weekday,Monday
20182041,Weekday,Monday
20182191,Weekday,Monday
20183031,Weekday,Monday
20182192,Weekday,Monday
20184028,Weekday,Monday
20183101,Weekday,Monday
20187027,Weekday,Monday
20185031,Weekend,Saturday
20182084,Weekend,Saturday
20182100,Weekend,Saturday
20181292,Weekend,Saturday
20185106,Weekend,Saturday
20182132,Weekend,Saturday
20182148,Weekend,Saturday
20183012,Weekend,Saturday
20185095,Weekend,Saturday
20185094,Weekend,Saturday
20183007,Weekend,Saturday
20182079,Weekend,Saturday
20181144,Weekend,Sunday
20183194,Weekend,Sunday
20181067,Weekend,Sunday
20182044,Weekend,Sunday
20187005,Weekend,Sunday
20181211,Weekend,Sunday
20181138,Weekend,Sunday
20182026,Weekend,Sunday
20181213,Weekend,Sunday
20181162,Weekend,Sunday
20182102,Weekend,Sunday
20184051,Weekend,Sunday
20182152,Weekend,Sunday
20181206,Weekend,Sunday
20184062,Weekend,Sunday
20182129,Weekend,Sunday
20183129,Weekday,Thursday
20185092,Weekday,Thursday
20182031,Weekday,Thursday
20187017,Weekday,Thursday
20184067,Weekday,Tuesday
20183151,Weekday,Tuesday
20183057,Weekday,Tuesday
20181024,Weekday,Tuesday
20187004,Weekday,Tuesday
20181048,Weekday,Tuesday
20185004,Weekday,Tuesday
20182119,Weekday,Wednesday
20185091,Weekday,Wednesday
20185029,Weekday,Wednesday
20182120,Weekday,Wednesday
20181010,Weekday,Wednesday
20181284,Weekday,Wednesday
20182164,Weekday,Wednesday
20181026,Weekday,Wednesday
20181185,Weekday,Wednesday
20181225,Weekday,Wednesday
20182092,Weekday,Friday
20181176,Weekday,Friday
20186002,Weekday,Friday
20185079,Weekday,Friday
20182167,Weekday,Friday
20181093,Weekday,Friday
20186017,Weekday,Friday
20182149,Weekday,Friday
20181257,Weekday,Friday
20183211,Weekday,Friday
20182176,Weekday,Friday
20183054,Weekday,Friday
20181082,Weekday,Friday
20182069,Weekday,Friday
20181275,Weekday,Friday
20183168,Weekend,Friday
20181250,Weekend,Friday
20185050,Weekend,Friday
20181085,Weekend,Friday
20183120,Weekend,Friday
20183133,Weekend,Monday
20181009,Weekend,Monday
20185140,Weekday,Monday
20181184,Weekday,Monday
20183050,Weekday,Monday
20182130,Weekday,Monday
20181130,Weekday,Monday
20184074,Weekday,Monday
20185062,Weekday,Monday
20182118,Weekday,Monday
20182177,Weekday,Monday
20182021,Weekday,Monday
20183208,Weekend,Saturday
20185070,Weekend,Saturday
20181298,Weekend,Saturday
20184053,Weekend,Saturday
20181046,Weekend,Saturday
20183011,Weekend,Saturday
20186015,Weekend,Saturday
20185034,Weekend,Saturday
20184015,Weekend,Saturday
20181201,Weekend,Saturday
20181120,Weekend,Saturday
20181323,Weekend,Saturday
20184042,Weekend,Saturday
20182111,Weekend,Saturday
20181124,Weekend,Saturday
20183075,Weekend,Saturday
20181241,Weekend,Saturday
20181236,Weekend,Saturday
20185043,Weekend,Saturday
20183156,Weekend,Saturday
20182080,Weekend,Saturday
20183215,Weekend,Sunday
20183026,Weekend,Sunday
20187024,Weekend,Sunday
20181058,Weekend,Sunday
20185028,Weekend,Sunday
20183201,Weekend,Sunday
20181140,Weekend,Sunday
20186020,Weekend,Sunday
20184013,Weekend,Sunday
20185098,Weekend,Sunday
20185103,Weekend,Sunday
20181215,Weekend,Sunday
20186007,Weekday,Thursday
20183044,Weekday,Thursday
20182068,Weekday,Thursday
20182038,Weekday,Thursday
20183001,Weekday,Thursday
20181290,Weekday,Thursday
20181142,Weekday,Thursday
20181151,Weekday,Thursday
20183128,Weekday,Thursday
20181135,Weekday,Thursday
20181282,Weekday,Thursday
20181145,Weekday,Thursday
20185046,Weekday,Thursday
20181099,Weekday,Tuesday
20182088,Weekday,Tuesday
20182142,Weekday,Tuesday
20182135,Weekday,Tuesday
20184058,Weekday,Tuesday
20182012,Weekday,Tuesday
20182082,Weekday,Tuesday
20185021,Weekday,Tuesday
20182160,Weekday,Tuesday
20181023,Weekday,Tuesday
20183110,Weekday,Tuesday
20184007,Weekday,Tuesday
20181035,Weekday,Wednesday
20184059,Weekday,Wednesday
20184056,Weekday,Wednesday
20181247,Weekday,Wednesday
20185078,Weekday,Wednesday
20181066,Weekday,Wednesday
20185020,Weekday,Friday
20181128,Weekday,Friday
20181127,Weekday,Friday
20186023,Weekday,Friday
20181008,Weekday,Friday
20181288,Weekday,Friday
20183173,Weekday,Friday
20183117,Weekday,Friday
20182078,Weekday,Friday
20181158,Weekday,Friday
20181227,Weekday,Friday
20181064,Weekend,Friday
20183144,Weekend,Friday
20181006,Weekend,Friday
20181150,Weekend,Friday
20185119,Weekend,Friday
20184033,Weekend,Monday
20183131,Weekday,Monday
20183100,Weekday,Monday
20181113,Weekday,Monday
20181207,Weekday,Monday
20183068,Weekday,Monday
20181318,Weekday,Monday
201850039,Weekday,Monday
20183084,Weekday,Monday
20181246,Weekday,Monday
20181122,Weekday,Monday
20183090,Weekday,Monday
20183213,Weekday,Monday
20181125,Weekday,Monday
20181279,Weekday,Monday
20181183,Weekday,Monday
20181169,Weekday,Monday
20182125,Weekend,Saturday
20185127,Weekend,Saturday
20182096,Weekend,Saturday
20185145,Weekend,Saturday
20182137,Weekend,Saturday
20181055,Weekend,Saturday
20182172,Weekend,Saturday
20182193,Weekend,Saturday
20182025,Weekend,Saturday
20183078,Weekend,Saturday
20183052,Weekend,Sunday
20182036,Weekend,Sunday
20183115,Weekend,Sunday
20181005,Weekend,Sunday
20185051,Weekend,Sunday
20184072,Weekend,Sunday
20181104,Weekend,Sunday
20181121,Weekend,Sunday
20183155,Weekend,Sunday
20183218,Weekend,Sunday
20181021,Weekend,Sunday
20185126,Weekend,Sunday
20181294,Weekday,Thursday
20181210,Weekday,Thursday
20185022,Weekday,Thursday
20183190,Weekday,Thursday
20181060,Weekday,Thursday
20183157,Weekday,Thursday
20181295,Weekday,Thursday
20182046,Weekday,Tuesday
20182188,Weekday,Tuesday
20181228,Weekday,Tuesday
20181095,Weekday,Tuesday
20182030,Weekday,Tuesday
20183060,Weekday,Tuesday
20181075,Weekday,Tuesday
20183162,Weekday,Tuesday
20183063,Weekday,Tuesday
20181044,Weekday,Tuesday
20187034,Weekday,Tuesday
20182190,Weekday,Tuesday
20182180,Weekday,Tuesday
20181029,Weekday,Tuesday
20181137,Weekday,Tuesday
20185093,Weekday,Wednesday
20183206,Weekday,Wednesday
20181197,Weekday,Wednesday
20181270,Weekday,Wednesday
20183035,Weekday,Wednesday
20183069,Weekday,Wednesday
20182131,Weekday,Wednesday
20182087,Weekday,Wednesday
20181311,Weekday,Wednesday
20182060,Weekday,Wednesday
20181103,Weekday,Friday
20183142,Weekday,Friday
20184034,Weekday,Friday
20182003,Weekday,Friday
20183080,Weekday,Friday
20181222,Weekday,Friday
20182196,Weekday,Friday
20181011,Weekday,Friday
20187014,Weekday,Friday
20183209,Weekend,Friday
20183099,Weekend,Friday
20187039,Weekend,Friday
20181293,Weekend,Monday
20181136,Weekday,Monday
20183049,Weekday,Monday
20183067,Weekday,Monday
20182109,Weekday,Monday
20185142,Weekday,Monday
20181003,Weekday,Monday
20184022,Weekday,Monday
20185024,Weekday,Monday
20181050,Weekday,Monday
20182183,Weekday,Monday
20183017,Weekend,Saturday
20181032,Weekend,Saturday
20181196,Weekend,Saturday
20183123,Weekend,Saturday
20185115,Weekend,Saturday
20188003,Weekend,Saturday
20181054,Weekend,Saturday
20181111,Weekend,Saturday
20184065,Weekend,Saturday
20181240,Weekend,Saturday
20183040,Weekend,Sunday
20182127,Weekend,Sunday
20181182,Weekend,Sunday
20183127,Weekend,Sunday
20187013,Weekend,Sunday
20185025,Weekend,Sunday
20182165,Weekend,Sunday
20183132,Weekend,Sunday
20186024,Weekend,Sunday
20181277,Weekend,Sunday
20181259,Weekend,Sunday
20183143,Weekend,Sunday
20181146,Weekend,Sunday
20183175,Weekend,Sunday
20182098,Weekend,Sunday
20182124,Weekday,Thursday
20185116,Weekday,Thursday
20186004,Weekday,Thursday
20185058,Weekday,Thursday
20181189,Weekday,Thursday
20181285,Weekday,Thursday
20183061,Weekday,Thursday
20183185,Weekday,Thursday
20182010,Weekday,Thursday
20183167,Weekday,Thursday
20181131,Weekday,Thursday
20181202,Weekday,Thursday
20184014,Weekday,Thursday
20183114,Weekday,Thursday
20183184,Weekday,Tuesday
20183165,Weekday,Tuesday
20183205,Weekday,Tuesday
20182008,Weekday,Tuesday
20183018,Weekday,Tuesday
20181163,Weekday,Tuesday
20183148,Weekday,Tuesday
20181147,Weekday,Tuesday
20183088,Weekday,Tuesday
20182070,Weekday,Tuesday
20185011,Weekday,Tuesday
20181052,Weekday,Tuesday
20181115,Weekday,Wednesday
20181089,Weekday,Wednesday
20185006,Weekday,Wednesday
20182065,Weekday,Wednesday
20183112,Weekday,Wednesday
20183095,Weekday,Wednesday
20182033,Weekday,Wednesday
20183214,Weekday,Wednesday
20181157,Weekday,Wednesday
20182005,Weekday,Friday
20182153,Weekday,Friday
20185118,Weekday,Friday
20183212,Weekday,Friday
20181204,Weekday,Friday
20183083,Weekend,Friday
20183158,Weekend,Friday
20181073,Weekday,Monday
20185045,Weekday,Monday
20182117,Weekday,Monday
20186029,Weekday,Monday
20182014,Weekday,Monday
20181256,Weekday,Monday
20187033,Weekday,Monday
20183051,Weekend,Saturday
20185075,Weekend,Saturday
20183199,Weekend,Saturday
20185018,Weekend,Saturday
20183104,Weekend,Saturday
20184006,Weekend,Saturday
20182076,Weekend,Saturday
20181299,Weekend,Saturday
20181319,Weekend,Saturday
20183109,Weekend,Saturday
20181043,Weekend,Saturday
20184071,Weekend,Saturday
20185054,Weekend,Sunday
20184049,Weekend,Sunday
20183086,Weekend,Sunday
20184020,Weekend,Sunday
20183093,Weekend,Sunday
20181313,Weekend,Sunday
20181287,Weekend,Sunday
20183021,Weekend,Sunday
20185065,Weekend,Sunday
20183196,Weekend,Sunday
20181297,Weekend,Sunday
20185014,Weekend,Sunday
20181220,Weekend,Sunday
20181037,Weekend,Sunday
20183008,Weekend,Sunday
20183015,Weekend,Sunday
20182145,Weekend,Sunday
20181291,Weekend,Sunday
20187016,Weekday,Thursday
20183113,Weekday,Thursday
20181161,Weekday,Thursday
20183036,Weekday,Thursday
20183024,Weekday,Thursday
20183202,Weekday,Thursday
20181119,Weekday,Thursday
20182047,Weekday,Thursday
20181300,Weekday,Thursday
20187010,Weekday,Thursday
20183111,Weekday,Tuesday
20183028,Weekday,Tuesday
20181289,Weekday,Tuesday
20184036,Weekday,Tuesday
20181283,Weekday,Tuesday
20185131,Weekday,Wednesday
20181280,Weekday,Wednesday
20181083,Weekday,Wednesday
20185128,Weekday,Wednesday
20182201,Weekday,Wednesday
20181274,Weekday,Wednesday
20182032,Weekday,Wednesday
20183013,Weekday,Wednesday
20182074,Weekday,Wednesday
20183204,Weekday,Wednesday
20181268,Weekday,Wednesday
20187042,Weekday,Wednesday
20182105,Weekday,Wednesday
20187035,Weekday,Wednesday
20181281,Weekday,Friday
20185125,Weekday,Friday
20181041,Weekday,Friday
20182053,Weekday,Friday
20181106,Weekend,Friday
20188002,Weekend,Friday
20186027,Weekend,Friday
20187025,Weekend,Friday
20181266,Weekend,Friday
20181312,Weekend,Friday
20182151,Weekday,Monday
20181084,Weekday,Monday
20181080,Weekday,Monday
20183217,Weekday,Monday
20184029,Weekday,Monday
20181192,Weekday,Monday
20182114,Weekday,Monday
20183138,Weekday,Monday
20183182,Weekday,Monday
20184012,Weekday,Monday
20184052,Weekday,Monday
20181193,Weekday,Monday
20184054,Weekend,Saturday
20182050,Weekend,Saturday
20185074,Weekend,Saturday
20181101,Weekend,Saturday
20182077,Weekend,Saturday
20181314,Weekend,Saturday
20181260,Weekend,Saturday
20187002,Weekend,Saturday
20183027,Weekend,Saturday
20183108,Weekend,Saturday
20182045,Weekend,Saturday
20182173,Weekend,Saturday
20183180,Weekend,Saturday
20182182,Weekend,Saturday
20183195,Weekend,Sunday
20182024,Weekend,Sunday
20185144,Weekend,Sunday
20181014,Weekend,Sunday
20185012,Weekend,Sunday
20184060,Weekend,Sunday
20182015,Weekend,Sunday
20181239,Weekend,Sunday
20183033,Weekend,Sunday
20186005,Weekend,Sunday
20187038,Weekend,Sunday
20188008,Weekend,Sunday
20181154,Weekend,Sunday
20181216,Weekday,Thursday
20182175,Weekday,Thursday
20182179,Weekday,Thursday
20181117,Weekday,Thursday
20185120,Weekday,Thursday
20183073,Weekday,Thursday
20182062,Weekday,Thursday
20183166,Weekday,Tuesday
20181134,Weekday,Tuesday
