crash_id,remoteness
20233050,Inner Regional Australia
20231045,Outer Regional Australia
20231205,Inner Regional Australia
20234025,Outer Regional Australia
20231119,Inner Regional Australia
20231272,Major Cities of Australia
20233139,Outer Regional Australia
20233043,Major Cities of Australia
20231256,Inner Regional Australia
20234018,Major Cities of Australia
20231278,Outer Regional Australia
20233008,Inner Regional Australia
20234063,Inner Regional Australia
20233069,Inner Regional Australia
20234017,Major Cities of Australia
20231029,Major Cities of Australia
20231111,Outer Regional Australia
20234034,Major Cities of Australia
20231160,Inner Regional Australia
20233224,Very Remote Australia
20231139,Inner Regional Australia
20231303,Major Cities of Australia
20231283,Outer Regional Australia
20231141,Major Cities of Australia
20231206,Outer Regional Australia
20233017,Remote Australia
20231175,Major Cities of Australia
20233073,Major Cities of Australia
20233114,Major Cities of Australia
20231064,Inner Regional Australia
20233032,Inner Regional Australia
20233063,Very Remote Australia
20231271,Outer Regional Australia
20234094,Major Cities of Australia
20231152,Outer Regional Australia
20231068,Outer Regional Australia
20233020,Outer Regional Australia
20233134,Outer Regional Australia
20233198,Remote Australia
20231252,Inner Regional Australia
20231227,Inner Regional Australia
20231292,Inner Regional Australia
20232065,Inner Regional Australia
20232171,Major Cities of Australia
20232063,Inner Regional Australia
20232074,Outer Regional Australia
20231288,Major Cities of Australia
20232170,Inner Regional Australia
20231133,Inner Regional Australia
20231249,Inner Regional Australia
20231171,Inner Regional Australia
20233196,Major Cities of Australia
20233245,Outer Regional Australia
20231025,Very Remote Australia
20231244,Outer Regional Australia
20232118,Major Cities of Australia
20231128,Major Cities of Australia
20232048,Inner Regional Australia
20236004,Inner Regional Australia
20232204,Major Cities of Australia
20231251,Inner Regional Australia
20231263,Outer Regional Australia
20231078,Major Cities of Australia
20233251,Inner Regional Australia
20234077,Outer Regional Australia
20236003,Inner Regional Australia
20233246,Inner Regional Australia
20232248,Inner Regional Australia
20237008,Outer Regional Australia
20232026,Inner Regional Australia
20233170,Inner Regional Australia
20233210,Inner Regional Australia
20233076,Outer Regional Australia
20233131,Major Cities of Australia
20233133,Inner Regional Australia
20232124,Major Cities of Australia
20232136,Major Cities of Australia
20233183,Outer Regional Australia
20232022,Outer Regional Australia
20231168,Major Cities of Australia
20232217,Major Cities of Australia
20236016,Outer Regional Australia
20231220,Major Cities of Australia
20233195,Major Cities of Australia
20231301,Inner Regional Australia
20233167,Inner Regional Australia
20233021,Major Cities of Australia
20231106,Inner Regional Australia
20231149,Major Cities of Australia
20231226,Inner Regional Australia
20236022,Inner Regional Australia
20232084,Major Cities of Australia
20232172,Inner Regional Australia
20237023,Outer Regional Australia
20232154,Inner Regional Australia
20234026,Outer Regional Australia
20232103,Inner Regional Australia
20232163,Inner Regional Australia
20231163,Outer Regional Australia
20231262,Major Cities of Australia
20231059,Major Cities of Australia
20236011,Outer Regional Australia
20234095,Outer Regional Australia
20232205,Major Cities of Australia
20234059,Major Cities of Australia
20234066,Inner Regional Australia
20232223,Major Cities of Australia
20231010,Major Cities of Australia
20231274,Inner Regional Australia
20231188,Inner Regional Australia
20231062,Major Cities of Australia
20233191,Inner Regional Australia
20234087,Inner Regional Australia
20232150,Major Cities of Australia
20233144,Inner Regional Australia
20233208,Major Cities of Australia
20233212,Major Cities of Australia
20234032,Major Cities of Australia
20232125,Major Cities of Australia
20231234,Major Cities of Australia
20233121,Inner Regional Australia
20232081,Outer Regional Australia
20233098,Remote Australia
20233070,Outer Regional Australia
20233040,Major Cities of Australia
20236027,Outer Regional Australia
20232239,Inner Regional Australia
20231245,Major Cities of Australia
20231097,Major Cities of Australia
20232152,Major Cities of Australia
20231022,Inner Regional Australia
20231117,Major Cities of Australia
20231164,Major Cities of Australia
20231019,Inner Regional Australia
20233175,Very Remote Australia
20233015,Remote Australia
20231043,Outer Regional Australia
20234057,Outer Regional Australia
20234105,Major Cities of Australia
20233214,Major Cities of Australia
20234035,Major Cities of Australia
20231067,Outer Regional Australia
20231085,Major Cities of Australia
20231026,Inner Regional Australia
20233263,Outer Regional Australia
20237021,Remote Australia
20231214,Outer Regional Australia
20232181,Inner Regional Australia
20231086,Outer Regional Australia
20232076,Inner Regional Australia
20233053,Inner Regional Australia
20233250,Major Cities of Australia
20233118,Outer Regional Australia
20231011,Inner Regional Australia
20232135,Major Cities of Australia
20233035,Outer Regional Australia
20237006,Very Remote Australia
20233058,Inner Regional Australia
20233264,Major Cities of Australia
20232005,Major Cities of Australia
20234005,Inner Regional Australia
20231012,Remote Australia
20231158,Outer Regional Australia
20231248,Outer Regional Australia
20234006,Major Cities of Australia
20233204,Inner Regional Australia
20233027,Inner Regional Australia
20232146,Inner Regional Australia
20233162,Major Cities of Australia
20232182,Inner Regional Australia
20232042,Inner Regional Australia
20231165,Major Cities of Australia
20233143,Remote Australia
20231297,Outer Regional Australia
20232023,Inner Regional Australia
20233153,Inner Regional Australia
20232094,Inner Regional Australia
20231074,Inner Regional Australia
20233059,Major Cities of Australia
20233014,Major Cities of Australia
20232051,Major Cities of Australia
20231195,Major Cities of Australia
20231005,Major Cities of Australia
20232252,Major Cities of Australia
20234109,Very Remote Australia
20231136,Outer Regional Australia
20234052,Major Cities of Australia
20234056,Inner Regional Australia
20232033,Major Cities of Australia
20232116,Inner Regional Australia
20232189,Inner Regional Australia
20233169,Very Remote Australia
20232245,Inner Regional Australia
20231255,Major Cities of Australia
20231057,Outer Regional Australia
20233229,Inner Regional Australia
20231238,Inner Regional Australia
20234062,Inner Regional Australia
20234048,Major Cities of Australia
20232214,Major Cities of Australia
20231150,Inner Regional Australia
20233093,Outer Regional Australia
20231109,Inner Regional Australia
20233247,Very Remote Australia
20232224,Major Cities of Australia
20232069,Inner Regional Australia
20232004,Inner Regional Australia
20233066,Outer Regional Australia
20231101,Major Cities of Australia
20232190,Inner Regional Australia
20233001,Major Cities of Australia
20232025,Major Cities of Australia
20231289,Outer Regional Australia
20233045,Inner Regional Australia
20231036,Inner Regional Australia
20233223,Inner Regional Australia
20231264,Inner Regional Australia
20233249,Inner Regional Australia
20232256,Inner Regional Australia
20231035,Remote Australia
20231159,Major Cities of Australia
20232215,Major Cities of Australia
20232031,Inner Regional Australia
20231242,Major Cities of Australia
20231046,Major Cities of Australia
20231087,Major Cities of Australia
20236007,Inner Regional Australia
20231070,Inner Regional Australia
20231201,Inner Regional Australia
20233234,Inner Regional Australia
20233209,Outer Regional Australia
20233094,Major Cities of Australia
20231200,Inner Regional Australia
20232257,Outer Regional Australia
20231146,Inner Regional Australia
20231028,Outer Regional Australia
20233029,Major Cities of Australia
20233254,Inner Regional Australia
20233241,Very Remote Australia
20231089,Inner Regional Australia
20233180,Major Cities of Australia
20233193,Inner Regional Australia
20232225,Inner Regional Australia
20231027,Major Cities of Australia
20231180,Major Cities of Australia
20231156,Inner Regional Australia
20231092,Inner Regional Australia
20231162,Inner Regional Australia
20236017,Outer Regional Australia
20233117,Outer Regional Australia
20233119,Outer Regional Australia
20233123,Inner Regional Australia
20234036,Outer Regional Australia
20232153,Inner Regional Australia
20233152,Outer Regional Australia
20232138,Major Cities of Australia
20234011,Inner Regional Australia
20233105,Outer Regional Australia
20232258,Inner Regional Australia
20233232,Outer Regional Australia
20231204,Outer Regional Australia
20234071,Major Cities of Australia
20231259,Inner Regional Australia
20232210,Inner Regional Australia
20233181,Outer Regional Australia
20232087,Inner Regional Australia
20237005,Outer Regional Australia
20232131,Major Cities of Australia
20233135,Outer Regional Australia
20231153,Outer Regional Australia
20236005,Outer Regional Australia
20232068,Inner Regional Australia
20232007,Major Cities of Australia
20233102,Inner Regional Australia
20233005,Outer Regional Australia
20231291,Major Cities of Australia
20234038,Remote Australia
20232057,Major Cities of Australia
20233252,Outer Regional Australia
20233213,Outer Regional Australia
20232143,Major Cities of Australia
20234012,Major Cities of Australia
20231207,Major Cities of Australia
20233013,Outer Regional Australia
20231221,Major Cities of Australia
20233211,Major Cities of Australia
20231210,Outer Regional Australia
20233108,Major Cities of Australia
20231090,Outer Regional Australia
20232127,Major Cities of Australia
20232017,Inner Regional Australia
20233016,Inner Regional Australia
20233004,Inner Regional Australia
20231053,Inner Regional Australia
20234010,Outer Regional Australia
20233163,Remote Australia
20233237,Major Cities of Australia
20233097,Inner Regional Australia
20231007,Inner Regional Australia
20231135,Inner Regional Australia
20233222,Inner Regional Australia
20234082,Outer Regional Australia
20233095,Inner Regional Australia
20231034,Major Cities of Australia
20232186,Outer Regional Australia
20237001,Outer Regional Australia
20231008,Inner Regional Australia
20233006,Remote Australia
20231040,Major Cities of Australia
20231075,Inner Regional Australia
20233140,Inner Regional Australia
20233185,Inner Regional Australia
20232034,Inner Regional Australia
20232133,Major Cities of Australia
20232173,Outer Regional Australia
20234080,Major Cities of Australia
